Bucket label,RT,m/z,Name,Formula,Peak number
422.00249 Da 91.59 s,1.53,420.99521,,C12H6N8O8S,neg 422.00249 Da 91.59 s
887.96736 Da 92.01 s,1.53,442.9764,,,neg 887.96736 Da 92.01 s
443.98215 Da 92.73 s,1.55,442.97487,,C9H6N10O8P2,neg 443.98215 Da 92.73 s
275.97911 Da 93.17 s,1.55,274.97183,,,neg 275.97911 Da 93.17 s
471.98027 Da 93.28 s,1.55,470.97299,,C20H9O12P,neg 471.98027 Da 93.28 s
449.99843 Da 93.28 s,1.55,448.99115,,C13H8N8O7P2,neg 449.99843 Da 93.28 s
429.99449 Da 93.28 s,1.55,428.98722,,C10H8N8O8P2,neg 429.99449 Da 93.28 s
428.01684 Da 93.28 s,1.55,427.00956,,C11H10N8O7P2,neg 428.01684 Da 93.28 s
451.97642 Da 93.56 s,1.56,450.96914,,C12H6N8O8P2,neg 451.97642 Da 93.56 s
331.97897 Da 93.57 s,1.56,330.97169,,C8H13O8PS2,neg 331.97897 Da 93.57 s
260.01377 Da 95.13 s,1.59,259.00649,,,neg 260.01377 Da 95.13 s
465.96581 Da 95.30 s,1.59,464.95853,,,neg 465.96581 Da 95.30 s
197.02886 Da 95.38 s,1.59,196.02159,,C4H11N3O2S2,neg 197.02886 Da 95.38 s
281.99561 Da 95.72 s,1.6,280.98833,,C7H2N6O7,neg 281.99561 Da 95.72 s
365.94929 Da 96.50 s,1.61,364.94201,,C17H4O6P2,neg 365.94929 Da 96.50 s
345.96524 Da 96.69 s,1.61,344.95796,,C13H6N4O2S3,neg 345.96524 Da 96.69 s
373.96682 Da 97.48 s,1.62,372.95954,,C15H6N2O6S2,neg 373.96682 Da 97.48 s
297.96282 Da 97.65 s,1.63,296.95554,,C9H3N2O8P,neg 297.96282 Da 97.65 s
181.07383 Da 97.70 s,1.63,180.06655,,C9H11NO3,neg 181.07383 Da 97.70 s
353.96026 Da 98.67 s,1.64,352.95298,,C10H3N4O9P,neg 353.96026 Da 98.67 s
433.93635 Da 99.65 s,1.66,432.92907,,,neg 433.93635 Da 99.65 s
244.06962 Da 107.90 s,1.8,243.06235,,C8H13N4O3P,neg 244.06962 Da 107.90 s
118.02683 Da 123.98 s,2.07,117.01956,,C5H2N4,neg 118.02683 Da 123.98 s
281.99677 Da 125.77 s,2.1,280.9895,,C7H2N6O7,neg 281.99677 Da 125.77 s
365.94848 Da 127.63 s,2.13,364.94121,,C11H6N6OS4,neg 365.94848 Da 127.63 s
235.99090 Da 128.43 s,2.14,234.98362,,,neg 235.99090 Da 128.43 s
104.04665 Da 134.30 s,2.24,103.03937,,C4H8O3,neg 104.04665 Da 134.30 s
160.03744 Da 143.56 s,2.39,159.03016,,C6H8O5,neg 160.03744 Da 143.56 s
116.04759 Da 143.56 s,2.39,115.04032,,C5H8O3,neg 116.04759 Da 143.56 s
243.95118 Da 171.76 s,2.86,242.94391,,,neg 243.95118 Da 171.76 s
305.92131 Da 182.02 s,3.03,304.91404,,,neg 305.92131 Da 182.02 s
313.10252 Da 219.34 s,3.66,312.09525,,C10H16N7O3P,neg 313.10252 Da 219.34 s
363.92256 Da 223.74 s,3.73,362.91528,,C9H5N2O8PS2,neg 363.92256 Da 223.74 s
153.98559 Da 238.45 s,3.97,152.97831,,C5H2N2O2S,neg 153.98559 Da 238.45 s
305.92059 Da 241.24 s,4.02,304.91331,,C12H3O4PS2,neg 305.92059 Da 241.24 s
298.12643 Da 261.72 s,4.36,297.11915,,C7H18N6O7,neg 298.12643 Da 261.72 s
289.91849 Da 266.58 s,4.44,288.91121,,C8H2O8S2,neg 289.91849 Da 266.58 s
243.95065 Da 270.92 s,4.52,242.94338,,,neg 243.95065 Da 270.92 s
360.07044 Da 297.32 s,4.96,359.06316,,C11H8N10O5,neg 360.07044 Da 297.32 s
231.96277 Da 297.85 s,4.96,230.95549,,C6H4N2O4S2,neg 231.96277 Da 297.85 s
129.04298 Da 302.44 s,5.04,128.0357,,C5H7NO3,neg 129.04298 Da 302.44 s
189.99421 Da 313.79 s,5.23,188.98693,,,neg 189.99421 Da 313.79 s
181.98095 Da 320.38 s,5.34,180.97367,,C7H3O4P,neg 181.98095 Da 320.38 s
390.08134 Da 322.93 s,5.38,389.07406,,C11H11N12O3P,neg 390.08134 Da 322.93 s
357.90646 Da 336.79 s,5.61,356.89918,,C8H10N2O2S6,neg 357.90646 Da 336.79 s
231.96419 Da 341.92 s,5.7,230.95691,,C7H5O5PS,neg 231.96419 Da 341.92 s
113.99311 Da 349.30 s,5.82,112.98583,,C4H2O4,neg 113.99311 Da 349.30 s
356.07509 Da 368.95 s,6.15,355.06781,,C10H13N8O5P,neg 356.07509 Da 368.95 s
281.94673 Da 375.12 s,6.25,280.93945,,C10H4O6P2,neg 281.94673 Da 375.12 s
175.96404 Da 375.12 s,6.25,174.95676,,,neg 175.96404 Da 375.12 s
153.98564 Da 382.30 s,6.37,152.97836,,C5H2N2O2S,neg 153.98564 Da 382.30 s
179.05945 Da 390.40 s,6.51,178.05218,p-Acetaminobenzoic acid,C9H9NO3,neg 179.05945 Da 390.40 s
130.06314 Da 391.88 s,6.53,129.05586,,C6H10O3,neg 130.06314 Da 391.88 s
388.17285 Da 394.44 s,6.57,387.16558,,C13H25N8O4P,neg 388.17285 Da 394.44 s
243.02098 Da 397.62 s,6.63,242.01371,,C10H13NS3,neg 243.02098 Da 397.62 s
390.18965 Da 402.15 s,6.7,389.18237,,C11H30N6O7S,neg 390.18965 Da 402.15 s
129.98194 Da 407.44 s,6.79,128.97466,,C4H3O3P,neg 129.98194 Da 407.44 s
175.96344 Da 414.86 s,6.91,174.95616,,,neg 175.96344 Da 414.86 s
353.92516 Da 415.45 s,6.92,352.91789,,,neg 353.92516 Da 415.45 s
566.12769 Da 420.49 s,7.01,565.12041,,,neg 566.12769 Da 420.49 s
153.98603 Da 425.62 s,7.09,152.97875,,C10H2S,neg 153.98603 Da 425.62 s
337.92173 Da 425.64 s,7.09,336.91446,,C11H3N2O5PS2,neg 337.92173 Da 425.64 s
536.11823 Da 428.19 s,7.14,535.11096,,C23H8N18,neg 536.11823 Da 428.19 s
188.01460 Da 430.65 s,7.18,187.00732,p-Tolyl Sulfate,C7H8O4S,neg 188.01460 Da 430.65 s
164.04752 Da 438.41 s,7.31,163.04024,m-Coumaric acid,C9H8O3,neg 164.04752 Da 438.41 s
175.96305 Da 445.75 s,7.43,174.95578,,,neg 175.96305 Da 445.75 s
478.11107 Da 455.99 s,7.6,477.1038,,C22H22O12,neg 478.11107 Da 455.99 s
596.13900 Da 455.99 s,7.6,595.13173,,C25H12N18O2,neg 596.13900 Da 455.99 s
566.12701 Da 458.90 s,7.65,565.11973,,C19H10N20O3,neg 566.12701 Da 458.90 s
137.99100 Da 458.90 s,7.65,136.98373,,C5H2N2OS,neg 137.99100 Da 458.90 s
536.11803 Da 463.98 s,7.73,535.11076,,C16H13N18O3P,neg 536.11803 Da 463.98 s
638.15016 Da 463.98 s,7.73,637.14289,,C18H24N16O7P2,neg 638.15016 Da 463.98 s
608.13652 Da 469.12 s,7.82,607.12924,,,neg 608.13652 Da 469.12 s
122.03664 Da 476.79 s,7.95,121.02937,,C7H6O2,neg 122.03664 Da 476.79 s
1314.61043 Da 476.79 s,7.95,656.29794,,,neg 1314.61043 Da 476.79 s
649.80736 Da 481.94 s,8.03,648.80009,,,neg 649.80736 Da 481.94 s
1268.60401 Da 489.62 s,8.16,633.29473,,C48H89N18O18PS,neg 1268.60401 Da 489.62 s
1152.55820 Da 497.31 s,8.29,575.27182,,C48H82N16O11P2S,neg 1152.55820 Da 497.31 s
111.99211 Da 499.59 s,8.33,110.98483,,,neg 111.99211 Da 499.59 s
191.95705 Da 507.23 s,8.45,190.94977,,,neg 191.95705 Da 507.23 s
1356.61971 Da 510.09 s,8.5,677.30258,,,neg 1356.61971 Da 510.09 s
137.99063 Da 512.26 s,8.54,136.98336,,C5H2N2OS,neg 137.99063 Da 512.26 s
1282.62390 Da 512.66 s,8.54,640.30467,,C81H91N2O8PS,neg 1282.62390 Da 512.66 s
1386.63074 Da 515.23 s,8.59,692.30809,,C54H92N20O19P2,neg 1386.63074 Da 515.23 s
1340.62650 Da 515.23 s,8.59,669.30597,,C58H88N18O17S,neg 1340.62650 Da 515.23 s
663.30521 Da 517.76 s,8.63,662.29793,,,neg 663.30521 Da 517.76 s
663.80545 Da 517.76 s,8.63,662.79818,,,neg 663.80545 Da 517.76 s
357.90543 Da 520.29 s,8.67,356.89816,,C9H3N4O4PS3,neg 357.90543 Da 520.29 s
1398.63056 Da 522.86 s,8.71,698.308,,C54H79N32O12P,neg 1398.63056 Da 522.86 s
1310.61646 Da 525.43 s,8.76,654.30095,,,neg 1310.61646 Da 525.43 s
1382.63458 Da 527.99 s,8.8,690.31001,,,neg 1382.63458 Da 527.99 s
1194.56861 Da 530.45 s,8.84,596.27703,,C48H89N14O13P3S,neg 1194.56861 Da 530.45 s
1164.55797 Da 535.57 s,8.93,581.27171,,C56H84N4O22,neg 1164.55797 Da 535.57 s
1352.61890 Da 535.57 s,8.93,675.30217,,,neg 1352.61890 Da 535.57 s
1266.62288 Da 540.72 s,9.01,632.30416,,C74H86N6O13,neg 1266.62288 Da 540.72 s
1236.57792 Da 545.83 s,9.1,617.28168,,,neg 1236.57792 Da 545.83 s
294.05823 Da 547.95 s,9.13,293.05095,,C10H14O10,neg 294.05823 Da 547.95 s
1206.57026 Da 548.37 s,9.14,602.27785,,C64H90N2O16S2,neg 1206.57026 Da 548.37 s
227.97282 Da 550.48 s,9.17,226.96555,,C8H4O6S,neg 227.97282 Da 550.48 s
131.97388 Da 560.55 s,9.34,130.96661,,C4H4OS2,neg 131.97388 Da 560.55 s
175.96361 Da 563.19 s,9.39,174.95634,,,neg 175.96361 Da 563.19 s
103.98164 Da 573.56 s,9.56,102.97437,,,neg 103.98164 Da 573.56 s
113.99272 Da 575.86 s,9.6,112.98544,,C4H2O4,neg 113.99272 Da 575.86 s
328.22541 Da 589.09 s,9.82,327.21813,,C18H32O5,neg 328.22541 Da 589.09 s
113.99381 Da 611.54 s,10.19,112.98653,,,neg 113.99381 Da 611.54 s
330.24025 Da 650.39 s,10.84,329.23298,,C12H35N4O4P,neg 330.24025 Da 650.39 s
92.01021 Da 659.92 s,11.0,91.00294,,,neg 92.01021 Da 659.92 s
141.99402 Da 670.17 s,11.17,140.98675,,C6H6S2,neg 141.99402 Da 670.17 s
942.51931 Da 670.70 s,11.18,941.51203,,C47H79N2O15P,neg 942.51931 Da 670.70 s
988.52376 Da 670.70 s,11.18,987.51648,,C49H80O20,neg 988.52376 Da 670.70 s
1436.72660 Da 672.73 s,11.21,717.35602,,,neg 1436.72660 Da 672.73 s
175.96332 Da 692.94 s,11.55,174.95604,,,neg 175.96332 Da 692.94 s
594.28198 Da 820.41 s,13.67,593.2747,,C31H34N10O3,neg 594.28198 Da 820.41 s
596.29440 Da 867.88 s,14.46,595.28713,,,neg 596.29440 Da 867.88 s
113.99273 Da 895.05 s,14.92,112.98546,,C4H2O4,neg 113.99273 Da 895.05 s
596.29625 Da 904.32 s,15.07,595.28897,LPI 18:2,C27H49O12P,neg 596.29625 Da 904.32 s
664.28349 Da 906.12 s,15.1,663.27621,,,neg 664.28349 Da 906.12 s
453.28624 Da 911.21 s,15.19,452.27897,,C16H47N5O3S3,neg 453.28624 Da 911.21 s
565.33880 Da 916.32 s,15.27,564.33152,,C35H43N5O2,neg 565.33880 Da 916.32 s
1076.23507 Da 922.89 s,15.38,537.11026,,,neg 1076.23507 Da 922.89 s
740.51701 Da 925.45 s,15.42,739.50973,,C26H77N8O11PS,neg 740.51701 Da 925.45 s
1431.03479 Da 929.09 s,15.48,714.51012,,,neg 1431.03479 Da 929.09 s
572.29599 Da 964.54 s,16.08,571.28871,,C22H41N10O6P,neg 572.29599 Da 964.54 s
737.49766 Da 966.65 s,16.11,736.49039,,,neg 737.49766 Da 966.65 s
715.51326 Da 976.45 s,16.27,714.50598,,,neg 715.51326 Da 976.45 s
827.56941 Da 982.35 s,16.37,826.56214,,C34H90N3O12PS2,neg 827.56941 Da 982.35 s
734.12418 Da 999.41 s,16.66,733.11691,,,neg 734.12418 Da 999.41 s
662.07051 Da 1009.66 s,16.83,661.06323,,,neg 662.07051 Da 1009.66 s
101.97429 Da 1012.27 s,16.87,100.96701,,C3H2O2S,neg 101.97429 Da 1012.27 s
739.52579 Da 1055.13 s,17.59,738.51851,,C32H78N5O9PS,neg 739.52579 Da 1055.13 s
740.52742 Da 1057.46 s,17.62,739.52014,,,neg 740.52742 Da 1057.46 s
521.91636 Da 1057.46 s,17.62,520.90908,,C17H7N4O8PS3,neg 521.91636 Da 1057.46 s
812.62161 Da 1067.55 s,17.79,405.30353,,,neg 812.62161 Da 1067.55 s
197.91089 Da 1067.55 s,17.79,196.90361,,,neg 197.91089 Da 1067.55 s
798.47795 Da 1079.27 s,17.99,398.2317,,,neg 798.47795 Da 1079.27 s
1197.71639 Da 1079.93 s,18.0,398.23152,,,neg 1197.71639 Da 1079.93 s
153.00363 Da 1085.09 s,18.08,151.99635,,C6H3NO4,neg 153.00363 Da 1085.09 s
648.45316 Da 1104.32 s,18.41,323.2193,,,neg 648.45316 Da 1104.32 s
982.61895 Da 1117.14 s,18.62,490.3022,,,neg 982.61895 Da 1117.14 s
131.93577 Da 1148.68 s,19.14,130.92849,,,neg 131.93577 Da 1148.68 s
474.29333 Da 1158.88 s,19.31,473.28606,,C18H39N10O3P,neg 474.29333 Da 1158.88 s
109.01337 Da 1158.95 s,19.32,108.00609,,C5H3NO2,neg 109.01337 Da 1158.95 s
493.30474 Da 1172.44 s,19.54,492.29746,,C28H47NO2S2,neg 493.30474 Da 1172.44 s
802.61914 Da 1207.95 s,20.13,801.61186,,,neg 802.61914 Da 1207.95 s
113.99337 Da 1208.21 s,20.14,112.9861,,C4H2O4,neg 113.99337 Da 1208.21 s
156.88093 Da 1209.56 s,20.16,155.87366,,,neg 156.88093 Da 1209.56 s
734.00091 Da 1211.86 s,20.2,365.99318,,,neg 734.00091 Da 1211.86 s
109.01352 Da 1214.92 s,20.25,108.00625,,C5H3NO2,neg 109.01352 Da 1214.92 s
589.90512 Da 1219.34 s,20.32,588.89784,,C16H22N4S10,neg 589.90512 Da 1219.34 s
763.60806 Da 1222.72 s,20.38,762.60078,,,neg 763.60806 Da 1222.72 s
1257.83321 Da 1229.38 s,20.49,627.90933,,,neg 1257.83321 Da 1229.38 s
628.91480 Da 1233.80 s,20.56,627.90753,,,neg 628.91480 Da 1233.80 s
317.95521 Da 1236.06 s,20.6,316.94793,,C7H4N4O7P2,neg 317.95521 Da 1236.06 s
244.98836 Da 1256.23 s,20.94,243.98108,,C11H4NO4P,neg 244.98836 Da 1256.23 s
458.24698 Da 1256.38 s,20.94,457.2397,,C16H26N16O,neg 458.24698 Da 1256.38 s
655.97971 Da 1261.25 s,21.02,326.98258,,,neg 655.97971 Da 1261.25 s
242.97370 Da 1266.59 s,21.11,241.96643,,C8H6NO4PS,neg 242.97370 Da 1266.59 s
496.25591 Da 1268.49 s,21.14,495.24864,,C25H28N12,neg 496.25591 Da 1268.49 s
1257.83380 Da 1268.49 s,21.14,627.90963,,,neg 1257.83380 Da 1268.49 s
673.86466 Da 1268.78 s,21.15,672.85738,,C13H15N4O14PS6,neg 673.86466 Da 1268.78 s
545.81855 Da 1269.66 s,21.16,271.902,,,neg 545.81855 Da 1269.66 s
175.96308 Da 1270.34 s,21.17,174.9558,,,neg 175.96308 Da 1270.34 s
183.99493 Da 1271.02 s,21.18,182.98765,,C6H4N2O3S,neg 183.99493 Da 1271.02 s
363.92078 Da 1282.23 s,21.37,362.91351,,,neg 363.92078 Da 1282.23 s
643.83651 Da 1283.09 s,21.38,320.91098,,,neg 643.83651 Da 1283.09 s
597.81717 Da 1288.16 s,21.47,297.90131,,,neg 597.81717 Da 1288.16 s
158.88468 Da 1291.06 s,21.52,157.87741,,,neg 158.88468 Da 1291.06 s
161.93913 Da 1292.48 s,21.54,160.93185,,,neg 161.93913 Da 1292.48 s
353.92591 Da 1379.12 s,22.99,352.91863,,C12H6N2O3S4,neg 353.92591 Da 1379.12 s
357.90395 Da 1399.65 s,23.33,356.89668,,,neg 357.90395 Da 1399.65 s
255.94582 Da 1403.77 s,23.4,254.93855,,,neg 255.94582 Da 1403.77 s
191.95645 Da 1425.08 s,23.75,190.94917,,,neg 191.95645 Da 1425.08 s
113.99289 Da 1558.39 s,25.97,112.98561,,C4H2O4,neg 113.99289 Da 1558.39 s
181.98082 Da 1591.14 s,26.52,180.97354,,C7H3O4P,neg 181.98082 Da 1591.14 s
103.98182 Da 1593.71 s,26.56,102.97454,,,neg 103.98182 Da 1593.71 s
255.94634 Da 1621.18 s,27.02,254.93906,,,neg 255.94634 Da 1621.18 s
158.01836 Da 1647.82 s,27.46,157.01108,,C10H6S,neg 158.01836 Da 1647.82 s
379.92657 Da 1659.45 s,27.66,378.9193,,C10H8N2O6S4,neg 379.92657 Da 1659.45 s
317.95581 Da 1672.20 s,27.87,316.94853,,C7H4N4O7P2,neg 317.95581 Da 1672.20 s
92.01049 Da 1702.16 s,28.37,91.00322,,,neg 92.01049 Da 1702.16 s
181.98136 Da 1715.59 s,28.59,180.97408,,C7H3O4P,neg 181.98136 Da 1715.59 s
175.96353 Da 1734.96 s,28.92,174.95626,,,neg 175.96353 Da 1734.96 s
379.92497 Da 1752.73 s,29.21,378.9177,,C11H9O7PS3,neg 379.92497 Da 1752.73 s
181.98023 Da 1758.62 s,29.31,180.97295,,C7H3O4P,neg 181.98023 Da 1758.62 s
131.97414 Da 1762.88 s,29.38,130.96687,,C4H4OS2,neg 131.97414 Da 1762.88 s
1156.80112 Da 9.54 s,0.16,1155.79385,,,neg 1156.80112 Da 9.54 s
1155.80530 Da 11.06 s,0.18,1154.79886,,C49H21N6O3PS12,neg 1155.80530 Da 11.06 s
1085.80905 Da 11.05 s,0.18,1084.80177,,C54H119N9O2S5,neg 1085.80905 Da 11.05 s
863.36278 Da 9.36 s,0.16,862.3555,,C25H53N17O15S,neg 863.36278 Da 9.36 s
1179.79451 Da 10.33 s,0.17,1178.78723,,C24H49N2O13PS18,neg 1179.79451 Da 10.33 s
937.83162 Da 10.86 s,0.18,936.82434,,C28H6N6O24S4,neg 937.83162 Da 10.86 s
1109.80370 Da 10.33 s,0.17,1108.79642,,,neg 1109.80370 Da 10.33 s
904.84245 Da 9.83 s,0.16,903.83517,,C38H11N5O7S8,neg 904.84245 Da 9.83 s
1027.81359 Da 9.71 s,0.16,1026.80631,,,neg 1027.81359 Da 9.71 s
797.84407 Da 13.57 s,0.23,796.8368,,,neg 797.84407 Da 13.57 s
625.88157 Da 14.52 s,0.24,624.87429,,C16H9N2O17P3S,neg 625.88157 Da 14.52 s
775.85393 Da 13.86 s,0.23,774.84665,,,neg 775.85393 Da 13.86 s
843.84087 Da 12.56 s,0.21,842.83359,,C26H20N8OS12,neg 843.84087 Da 12.56 s
231.96349 Da 17.88 s,0.3,230.95621,,C6H4N2O4S2,neg 231.96349 Da 17.88 s
127.98656 Da 19.94 s,0.33,126.97929,,,neg 127.98656 Da 19.94 s
155.98153 Da 21.36 s,0.36,154.97425,,,neg 155.98153 Da 21.36 s
337.92198 Da 21.56 s,0.36,336.9147,,,neg 337.92198 Da 21.56 s
147.96905 Da 21.40 s,0.36,146.96177,,,neg 147.96905 Da 21.40 s
257.94556 Da 20.04 s,0.33,256.93828,,,neg 257.94556 Da 20.04 s
153.98576 Da 28.94 s,0.48,152.97848,,C10H2S,neg 153.98576 Da 28.94 s
129.98226 Da 29.03 s,0.48,128.97498,,C4H3O3P,neg 129.98226 Da 29.03 s
285.94088 Da 33.78 s,0.56,284.93361,,C6H2N6O2S3,neg 285.94088 Da 33.78 s
205.96385 Da 36.73 s,0.61,204.95657,,,neg 205.96385 Da 36.73 s
131.97365 Da 39.30 s,0.65,130.96638,,C4H4OS2,neg 131.97365 Da 39.30 s
147.96898 Da 39.58 s,0.66,146.9617,,C4H4O2S2,neg 147.96898 Da 39.58 s
231.96321 Da 42.51 s,0.71,230.95594,,C6H4N2O4S2,neg 231.96321 Da 42.51 s
289.92195 Da 46.09 s,0.77,288.91467,,,neg 289.92195 Da 46.09 s
275.96452 Da 52.91 s,0.88,274.95725,,,neg 275.96452 Da 52.91 s
175.96331 Da 51.69 s,0.86,174.95603,,,neg 175.96331 Da 51.69 s
345.94205 Da 52.73 s,0.88,344.93478,,C7H10N2O6S4,neg 345.94205 Da 52.73 s
305.92121 Da 51.69 s,0.86,304.91393,,,neg 305.92121 Da 51.69 s
113.99281 Da 56.11 s,0.94,112.98553,,C4H2O4,neg 113.99281 Da 56.11 s
243.94930 Da 54.63 s,0.91,242.94203,,C9H8S4,neg 243.94930 Da 54.63 s
778.16638 Da 59.56 s,0.99,777.1591,,,neg 778.16638 Da 59.56 s
456.10776 Da 59.56 s,0.99,455.10048,,C13H31O11P3,neg 456.10776 Da 59.56 s
165.96271 Da 60.83 s,1.01,164.95543,,C6H2N2S2,neg 165.96271 Da 60.83 s
360.12697 Da 60.83 s,1.01,359.11969,,C7H21N8O7P,neg 360.12697 Da 60.83 s
264.08387 Da 60.83 s,1.01,131.03466,,,neg 264.08387 Da 60.83 s
1062.32257 Da 62.19 s,1.04,1061.31529,,C27H78N6O22S7,neg 1062.32257 Da 62.19 s
260.03082 Da 61.99 s,1.03,259.02354,,C7H17O4PS2,neg 260.03082 Da 61.99 s
133.03752 Da 62.39 s,1.04,132.03025,,C4H7NO4,neg 133.03752 Da 62.39 s
115.02684 Da 62.39 s,1.04,114.01956,,C4H5NO3,neg 115.02684 Da 62.39 s
114.04216 Da 62.39 s,1.04,113.03489,,C4H6N2O2,neg 114.04216 Da 62.39 s
72.02062 Da 63.25 s,1.05,71.01334,,C3H4O2,neg 72.02062 Da 63.25 s
480.08171 Da 63.25 s,1.05,479.07444,,C8H22N10O8P2S,neg 480.08171 Da 63.25 s
216.03967 Da 63.49 s,1.06,215.03239,,C6H9N4O3P,neg 216.03967 Da 63.49 s
334.06621 Da 63.37 s,1.06,333.05893,,C8H20N2O8P2,neg 334.06621 Da 63.37 s
196.05821 Da 64.93 s,1.08,195.05094,Gluconic acid,C6H12O7,neg 196.05821 Da 64.93 s
155.93846 Da 64.86 s,1.08,154.93118,,,neg 155.93846 Da 64.86 s
79.96562 Da 63.43 s,1.06,78.95835,,,neg 79.96562 Da 63.43 s
405.11164 Da 64.44 s,1.07,404.10436,,C18H23N5S3,neg 405.11164 Da 64.44 s
166.04774 Da 65.09 s,1.08,165.04047,,C6H6N4O2,neg 166.04774 Da 65.09 s
396.10345 Da 63.25 s,1.05,395.09618,,,neg 396.10345 Da 63.25 s
97.97118 Da 64.61 s,1.08,96.9639,,,neg 97.97118 Da 64.61 s
424.04189 Da 64.44 s,1.07,423.03461,,C26H8N4OS,neg 424.04189 Da 64.44 s
446.07960 Da 63.46 s,1.06,445.07232,,,neg 446.07960 Da 63.46 s
422.08139 Da 64.86 s,1.08,421.07411,,,neg 422.08139 Da 64.86 s
93.93470 Da 64.86 s,1.08,92.92742,,,neg 93.93470 Da 64.86 s
602.14235 Da 65.20 s,1.09,601.13507,,C18H35O20P,neg 602.14235 Da 65.20 s
194.04158 Da 66.04 s,1.1,193.03431,,C6H10O7,neg 194.04158 Da 66.04 s
147.05327 Da 65.24 s,1.09,146.046,,C5H9NO4,neg 147.05327 Da 65.24 s
180.06322 Da 67.82 s,1.13,179.05582,,C6H12O6,neg 180.06322 Da 67.82 s
144.04218 Da 68.24 s,1.14,143.0349,,C6H8O4,neg 144.04218 Da 68.24 s
102.03131 Da 69.10 s,1.15,101.02403,,C4H6O3,neg 102.03131 Da 69.10 s
120.04224 Da 66.45 s,1.11,119.03496,,C4H8O4,neg 120.04224 Da 66.45 s
282.09427 Da 67.50 s,1.13,281.08699,,C7H18N6O2S2,neg 282.09427 Da 67.50 s
522.18062 Da 66.79 s,1.11,521.17334,,C18H34O17,neg 522.18062 Da 66.79 s
1808.55029 Da 67.50 s,1.13,903.26787,,C48H72N52O23S2,neg 1808.55029 Da 67.50 s
504.16938 Da 67.51 s,1.13,503.1621,,C18H32O16,neg 504.16938 Da 67.51 s
221.08983 Da 69.03 s,1.15,256.05929,,C9H11N5O2,neg 221.08983 Da 69.03 s
342.11606 Da 69.77 s,1.16,341.10878,Sucrose,C12H22O11,neg 342.11606 Da 69.77 s
136.03629 Da 69.10 s,1.15,135.02901,,,neg 136.03629 Da 69.10 s
456.10772 Da 69.82 s,1.16,455.10045,,C13H16N10O9,neg 456.10772 Da 69.82 s
712.22751 Da 69.78 s,1.16,711.22023,,C29H46O16P2,neg 712.22751 Da 69.78 s
730.23708 Da 68.62 s,1.14,729.2298,,C25H46O24,neg 730.23708 Da 68.62 s
264.08400 Da 70.43 s,1.17,263.07672,,C11H12N4O4,neg 264.08400 Da 70.43 s
300.10577 Da 69.10 s,1.15,299.0985,,C10H20O10,neg 300.10577 Da 69.10 s
410.10218 Da 69.82 s,1.16,409.0949,,C16H14N10O2S,neg 410.10218 Da 69.82 s
406.08629 Da 69.82 s,1.16,405.07902,,C9H15N10O7P,neg 406.08629 Da 69.82 s
388.12155 Da 69.77 s,1.16,387.11427,,C13H24O13,neg 388.12155 Da 69.77 s
324.10631 Da 69.10 s,1.15,323.09904,,C13H16N4O6,neg 324.10631 Da 69.10 s
684.23200 Da 70.08 s,1.17,683.22473,,C25H40N4O18,neg 684.23200 Da 70.08 s
540.14559 Da 70.62 s,1.18,539.13831,,,neg 540.14559 Da 70.62 s
1026.34679 Da 68.62 s,1.14,1025.33951,,C36H66O33,neg 1026.34679 Da 68.62 s
106.02613 Da 69.76 s,1.16,105.01885,,C4H2N4,neg 106.02613 Da 69.76 s
424.09662 Da 71.51 s,1.19,423.08935,,C10H26N4O8P2S,neg 424.09662 Da 71.51 s
378.09275 Da 72.24 s,1.2,377.08548,,,neg 378.09275 Da 72.24 s
158.02831 Da 73.97 s,1.23,157.02104,,,neg 158.02831 Da 73.97 s
720.20817 Da 73.29 s,1.22,719.2009,,C20H56N4O9S7,neg 720.20817 Da 73.29 s
176.03453 Da 73.97 s,1.23,175.02726,,C5H9N2O3P,neg 176.03453 Da 73.97 s
458.10335 Da 73.97 s,1.23,457.09608,,C9H19N10O10P,neg 458.10335 Da 73.97 s
278.03991 Da 73.97 s,1.23,277.03263,,C7H11N4O6P,neg 278.03991 Da 73.97 s
633.21168 Da 73.97 s,1.23,632.2044,,C17H23N21O7,neg 633.21168 Da 73.97 s
319.06618 Da 73.97 s,1.23,318.0589,,C9H14N5O6P,neg 319.06618 Da 73.97 s
440.09120 Da 74.79 s,1.25,439.08392,,C10H26N4O9P2S,neg 440.09120 Da 74.79 s
748.20446 Da 75.31 s,1.26,747.19718,,,neg 748.20446 Da 75.31 s
405.11176 Da 74.83 s,1.25,404.10448,,C12H23NO14,neg 405.11176 Da 74.83 s
134.02153 Da 75.59 s,1.26,133.01419,Malic acid,C4H6O5,neg 134.02153 Da 75.59 s
260.02927 Da 77.99 s,1.3,259.02199,,C7H9N4O5P,neg 260.02927 Da 77.99 s
1062.32481 Da 77.17 s,1.29,1061.31754,,C31H82O24S7,neg 1062.32481 Da 77.17 s
334.06660 Da 76.35 s,1.27,333.05932,,C11H11N8O3P,neg 334.06660 Da 76.35 s
97.97432 Da 76.35 s,1.27,96.96705,,,neg 97.97432 Da 76.35 s
172.01333 Da 75.83 s,1.26,171.00605,,C6H8N2S2,neg 172.01333 Da 75.83 s
782.20599 Da 78.74 s,1.31,781.19872,,C22H38N8O23,neg 782.20599 Da 78.74 s
